0009_8min.mat,0015_8min.mat,0016_8min.mat,0018_8min.mat,0023_8min.mat,0028_8min.mat,0029_8min.mat,0030_8min.mat,0031_8min.mat,0032_8min.mat,0035_8min.mat,0038_8min.mat,0103_8min.mat,0104_8min.mat,0105_8min.mat,0115_8min.mat,0121_8min.mat,0122_8min.mat,0123_8min.mat,0125_8min.mat,0127_8min.mat,0128_8min.mat,0133_8min.mat,0134_8min.mat,0142_8min.mat,0147_8min.mat,0148_8min.mat,0149_8min.mat,0150_8min.mat,0309_8min.mat,0311_8min.mat,0312_8min.mat,0313_8min.mat,0322_8min.mat,0325_8min.mat,0328_8min.mat,0329_8min.mat,0330_8min.mat,0331_8min.mat,0332_8min.mat,0333_8min.mat,0370_8min.mat
2.63662022398867,2.23515287153578,2.03987926033304,2.60546771338782,2.69933115588837,1.72280160993824,2.32440940065128,1.94060320380593,2.85787273173939,1.89222068810338,2.54105082754463,2.45181655076263,2.24160912211494,1.60258895010738,2.29999529307992,1.72674999755996,1.9463023251722,1.9664071461768,2.21202030473318,2.14839788661163,2.61569287571388,2.19946201335105,2.63776663847624,1.95108141428539,1.9620010935786,2.07331989465171,3.14406137671817,3.02546358270322,2.84789793517468,1.87798388130471,1.51938156943267,1.83433898066417,1.45060696219449,2.26341549228551,1.69600850991897,1.97528371409488,1.70673239326663,2.30226558996367,2.38493382862261,1.9539709569573,1.71534312353395,2.40322809388428
