0009_8min.mat,0015_8min.mat,0016_8min.mat,0018_8min.mat,0023_8min.mat,0028_8min.mat,0029_8min.mat,0030_8min.mat,0031_8min.mat,0032_8min.mat,0035_8min.mat,0038_8min.mat,0103_8min.mat,0104_8min.mat,0105_8min.mat,0115_8min.mat,0121_8min.mat,0122_8min.mat,0123_8min.mat,0125_8min.mat,0127_8min.mat,0128_8min.mat,0133_8min.mat,0134_8min.mat,0142_8min.mat,0147_8min.mat,0148_8min.mat,0149_8min.mat,0150_8min.mat,0309_8min.mat,0311_8min.mat,0312_8min.mat,0313_8min.mat,0322_8min.mat,0325_8min.mat,0328_8min.mat,0329_8min.mat,0330_8min.mat,0331_8min.mat,0332_8min.mat,0333_8min.mat,0370_8min.mat
2.08819069716484,2.12499200393982,2.04135640915513,2.3476007408005,2.54703105145507,1.72650931666258,2.22541909691659,1.72146423608911,2.73518088717179,1.78688012968208,2.31662292870795,2.51981563681564,1.8943615510969,1.56611815136053,2.2165138277402,1.79862688196271,1.90110853627133,1.89218452885274,2.14159771662135,2.16802897922707,2.64429983315316,2.26703663636561,2.67248308177942,1.74429338222042,1.9150352879357,1.87796312356757,3.09780182335091,3.07476180952575,2.437390003306,1.87354820808664,1.51063382720759,1.84399278939525,1.43594999197076,2.17607418356794,1.70679545468235,1.97144832839978,1.70327802700836,2.26379453841784,2.34870862455876,1.93622799863335,1.70048768073823,2.38767262408375
